Date,Adj Close_SAN.MC,Close_SAN.MC,Dividends_SAN.MC,High_SAN.MC,Low_SAN.MC,Open_SAN.MC,Stock Splits_SAN.MC,Volume_SAN.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2022-02-17,2.863373279571533,3.3399999141693115,0.0,3.38100004196167,3.308000087738037,3.367500066757202,0.0,33938835,0.08,284.525,21988.737,3.8,1.1364,21684.9,187.093663900572,1.93,3.74,111.74,13.2,28.110000610351562
2022-02-18,2.8479421138763428,3.322000026702881,0.0,3.3580000400543213,3.304500102996826,3.3350000381469727,0.0,33107714,0.08,284.525,21988.737,3.8,1.1327,21684.9,187.093663900572,1.93,3.78,111.74,13.2,27.75
2022-02-21,2.816650867462158,3.2855000495910645,0.0,3.378999948501587,3.253999948501587,3.3424999713897705,0.0,36260810,0.08,284.525,21988.737,3.8,1.1327,21684.9,187.093663900572,1.93,3.78,111.74,13.2,27.75
2022-02-22,2.8132214546203613,3.2815001010894775,0.0,3.3289999961853027,3.171999931335449,3.190500020980835,0.0,58761175,0.08,284.525,21988.737,3.8,1.1342,21684.9,187.093663900572,1.93,3.75,111.74,13.2,28.809999465942383
2022-02-23,2.7755000591278076,3.237499952316284,0.0,3.3410000801086426,3.2214999198913574,3.305999994277954,0.0,37468108,0.08,284.525,21988.737,3.8,1.1316,21684.9,187.093663900572,1.93,3.72,111.74,13.2,31.020000457763672
2022-02-24,2.562033176422119,2.9885001182556152,0.0,3.119499921798706,2.9375,3.0959999561309814,0.0,162415899,0.08,284.525,21988.737,3.8,1.1154,21684.9,187.093663900572,1.93,3.93,111.74,13.2,30.31999969482422
2022-02-25,2.6734817028045654,3.118499994277954,0.0,3.129499912261963,2.934999942779541,3.010499954223633,0.0,105449466,0.08,284.525,21988.737,3.8,1.1261,21684.9,187.093663900572,1.93,3.62,111.74,13.2,27.59000015258789
2022-02-28,2.5586040019989014,2.984499931335449,0.0,3.009500026702881,2.9240000247955322,2.9814999103546143,0.0,146201726,0.08,284.525,21988.737,3.8,1.1224,21684.9,187.093663900572,1.93,3.77,111.74,13.2,30.149999618530273
2022-03-01,2.425722599029541,2.8294999599456787,0.0,3.0174999237060547,2.8294999599456787,2.9695000648498535,0.0,94830378,0.2,287.467,21988.737,3.7,1.1103,21721.3,187.093663900572,2.13,3.89,114.46,13.3,33.31999969482422
2022-03-02,2.5093095302581787,2.927000045776367,0.0,2.9609999656677246,2.7669999599456787,2.809999942779541,0.0,87648167,0.2,287.467,21988.737,3.7,1.1102,21721.3,187.093663900572,2.13,3.71,114.46,13.3,30.739999771118164
2022-03-03,2.4604432582855225,2.869999885559082,0.0,2.9619998931884766,2.8540000915527344,2.937000036239624,0.0,65655401,0.2,287.467,21988.737,3.7,1.1053,21721.3,187.093663900572,2.13,3.71,114.46,13.3,30.479999542236328
2022-03-04,2.3305625915527344,2.7184998989105225,0.0,2.8545000553131104,2.7125000953674316,2.8464999198913574,0.0,119350854,0.2,287.467,21988.737,3.7,1.0912,21721.3,187.093663900572,2.13,3.9,114.46,13.3,31.979999542236328
2022-03-07,2.255549192428589,2.63100004196167,0.0,2.690500020980835,2.490000009536743,2.615000009536743,0.0,112744771,0.2,287.467,21988.737,3.7,1.086,21721.3,187.093663900572,2.13,4.01,114.46,13.3,36.45000076293945
2022-03-08,2.3121306896209717,2.697000026702881,0.0,2.7945001125335693,2.5850000381469727,2.5999999046325684,0.0,90014731,0.2,287.467,21988.737,3.7,1.0881,21721.3,187.093663900572,2.13,4.03,114.46,13.3,35.130001068115234
2022-03-09,2.4797327518463135,2.8924999237060547,0.0,2.8924999237060547,2.7760000228881836,2.8359999656677246,0.0,83238377,0.2,287.467,21988.737,3.7,1.1069,21721.3,187.093663900572,2.13,3.94,114.46,13.3,32.45000076293945
2022-03-10,2.445869207382202,2.8529999256134033,0.0,2.921999931335449,2.813499927520752,2.8919999599456787,0.0,64306849,0.2,287.467,21988.737,3.7,1.1007,21721.3,187.093663900572,2.13,4.0,114.46,13.3,30.229999542236328
2022-03-11,2.4552998542785645,2.864000082015991,0.0,3.009000062942505,2.819999933242798,2.871000051498413,0.0,73160623,0.2,287.467,21988.737,3.7,1.0937,21721.3,187.093663900572,2.13,4.05,114.46,13.3,30.75
2022-03-14,2.533313512802124,2.9549999237060547,0.0,2.9700000286102295,2.888000011444092,2.9030001163482666,0.0,58738449,0.2,287.467,21988.737,3.7,1.0979,21721.3,187.093663900572,2.13,4.16,114.46,13.3,31.770000457763672
2022-03-15,2.5573179721832275,2.9830000400543213,0.0,3.010999917984009,2.8975000381469727,2.9130001068115234,0.0,67756799,0.2,287.467,21988.737,3.7,1.0974,21721.3,187.093663900572,2.13,4.21,114.46,13.3,29.829999923706055
2022-03-16,2.7064874172210693,3.1570000648498535,0.0,3.189500093460083,3.0334999561309814,3.049999952316284,0.0,109444234,0.2,287.467,21988.737,3.7,1.0996,21721.3,187.093663900572,2.13,3.96,114.46,13.3,26.670000076293945
2022-03-17,2.692342519760132,3.140500068664551,0.0,3.188499927520752,3.0910000801086426,3.1649999618530273,0.0,122145852,0.2,287.467,21988.737,3.7,1.111,21721.3,187.093663900572,2.13,3.81,114.46,13.3,25.670000076293945
2022-03-18,2.674767255783081,3.119999885559082,0.0,3.1494998931884766,3.0850000381469727,3.140000104904175,0.0,110995798,0.2,287.467,21988.737,3.7,1.1044,21721.3,187.093663900572,2.13,3.81,114.46,13.3,23.8700008392334
2022-03-21,2.682483196258545,3.128999948501587,0.0,3.189500093460083,3.0999999046325684,3.1500000953674316,0.0,45214548,0.2,287.467,21988.737,3.7,1.1048,21721.3,187.093663900572,2.13,3.67,114.46,13.3,23.530000686645508
2022-03-22,2.7270631790161133,3.180999994277954,0.0,3.2049999237060547,3.140500068664551,3.1470000743865967,0.0,51073601,0.2,287.467,21988.737,3.7,1.1022,21721.3,187.093663900572,2.13,3.7,114.46,13.3,22.940000534057617
2022-03-23,2.683769464492798,3.130500078201294,0.0,3.196500062942505,3.115000009536743,3.188499927520752,0.0,46068720,0.2,287.467,21988.737,3.7,1.1001,21721.3,187.093663900572,2.13,3.72,114.46,13.3,23.56999969482422
2022-03-24,2.6267588138580322,3.063999891281128,0.0,3.134500026702881,3.052999973297119,3.128499984741211,0.0,52418686,0.2,287.467,21988.737,3.7,1.1006,21721.3,187.093663900572,2.13,3.67,114.46,13.3,21.670000076293945
2022-03-25,2.620758056640625,3.056999921798706,0.0,3.0869998931884766,3.0299999713897705,3.075000047683716,0.0,39246608,0.2,287.467,21988.737,3.7,1.0985,21721.3,187.093663900572,2.13,3.51,114.46,13.3,20.809999465942383
2022-03-28,2.6404757499694824,3.0799999237060547,0.0,3.1535000801086426,3.0739998817443848,3.07450008392334,0.0,40083640,0.2,287.467,21988.737,3.7,1.0977,21721.3,187.093663900572,2.13,3.54,114.46,13.3,19.6299991607666
2022-03-29,2.78493070602417,3.248500108718872,0.0,3.263000011444092,3.114000082015991,3.138000011444092,0.0,71880085,0.2,287.467,21988.737,3.7,1.1104,21721.3,187.093663900572,2.13,3.38,114.46,13.3,18.899999618530273
2022-03-30,2.694056510925293,3.1424999237060547,0.0,3.2179999351501465,3.128999948501587,3.2160000801086426,0.0,48408904,0.2,287.467,21988.737,3.7,1.1163,21721.3,187.093663900572,2.13,3.33,114.46,13.3,19.329999923706055
2022-03-31,2.6576216220855713,3.0999999046325684,0.0,3.19950008392334,3.0975000858306885,3.177999973297119,0.0,92897180,0.2,287.467,21988.737,3.7,1.1093,21721.3,187.093663900572,2.13,3.43,114.46,13.3,20.559999465942383
2022-04-01,2.7270631790161133,3.180999994277954,0.0,3.200000047683716,3.135999917984009,3.1654999256134033,0.0,45392618,0.33,288.582,21967.045,3.7,1.1043,21749.9,228.73523262177,2.75,3.4,115.11,13.2,19.6299991607666
2022-04-04,2.734778881072998,3.190000057220459,0.0,3.2054998874664307,3.1480000019073486,3.193000078201294,0.0,43772405,0.33,288.582,21967.045,3.7,1.0992,21749.9,228.73523262177,2.75,3.33,115.11,13.2,18.56999969482422
2022-04-05,2.691913604736328,3.140000104904175,0.0,3.190500020980835,3.131999969482422,3.1689999103546143,0.0,58770095,0.33,288.582,21967.045,3.7,1.0921,21749.9,228.73523262177,2.75,3.27,115.11,13.2,21.030000686645508
2022-04-06,2.6044692993164062,3.0380001068115234,0.0,3.174499988555908,3.009999990463257,3.1510000228881836,0.0,69135494,0.33,288.582,21967.045,3.7,1.0913,21749.9,228.73523262177,2.75,3.48,115.11,13.2,22.100000381469727
2022-04-07,2.60575532913208,3.0394999980926514,0.0,3.122499942779541,3.0320000648498535,3.052999973297119,0.0,53317990,0.33,288.582,21967.045,3.7,1.09,21749.9,228.73523262177,2.75,3.54,115.11,13.2,21.549999237060547
2022-04-08,2.67305326461792,3.118000030517578,0.0,3.1470000743865967,3.0769999027252197,3.0769999027252197,0.0,41792212,0.33,288.582,21967.045,3.7,1.0874,21749.9,228.73523262177,2.75,3.57,115.11,13.2,21.15999984741211
2022-04-11,2.7073452472686768,3.1579999923706055,0.0,3.174499988555908,3.125,3.125499963760376,0.0,63730002,0.33,288.582,21967.045,3.7,1.0875,21749.9,228.73523262177,2.75,3.73,115.11,13.2,24.3700008392334
2022-04-12,2.6859121322631836,3.132999897003174,0.0,3.1675000190734863,3.0799999237060547,3.0989999771118164,0.0,44879544,0.33,288.582,21967.045,3.7,1.0852,21749.9,228.73523262177,2.75,3.75,115.11,13.2,24.260000228881836
2022-04-13,2.6777684688568115,3.123500108718872,0.0,3.1535000801086426,3.115000009536743,3.1364998817443848,0.0,63543098,0.33,288.582,21967.045,3.7,1.0874,21749.9,228.73523262177,2.75,3.77,115.11,13.2,21.81999969482422
2022-04-14,2.702630043029785,3.1524999141693115,0.0,3.184999942779541,3.128999948501587,3.1419999599456787,0.0,269557591,0.33,288.582,21967.045,3.7,1.0796,21749.9,228.73523262177,2.75,3.68,115.11,13.2,22.700000762939453
2022-04-19,2.7107741832733154,3.1619999408721924,0.0,3.181999921798706,3.134000062942505,3.1665000915527344,0.0,111058025,0.33,288.582,21967.045,3.7,1.0789,21749.9,228.73523262177,2.75,3.58,115.11,13.2,21.3700008392334
2022-04-20,2.753638982772827,3.2119998931884766,0.0,3.251499891281128,3.18149995803833,3.190500020980835,0.0,142410919,0.33,288.582,21967.045,3.7,1.0857,21749.9,228.73523262177,2.75,3.56,115.11,13.2,20.31999969482422
2022-04-21,2.769070863723755,3.2300000190734863,0.0,3.2320001125335693,3.196000099182129,3.2225000858306885,0.0,132633350,0.33,288.582,21967.045,3.7,1.0839,21749.9,228.73523262177,2.75,3.5,115.11,13.2,22.68000030517578
2022-04-22,2.714203357696533,3.1659998893737793,0.0,3.240000009536743,3.1659998893737793,3.187000036239624,0.0,38807351,0.33,288.582,21967.045,3.7,1.079,21749.9,228.73523262177,2.75,3.65,115.11,13.2,28.209999084472656
2022-04-25,2.6181862354278564,3.053999900817871,0.0,3.1524999141693115,3.053999900817871,3.119999885559082,0.0,84642667,0.33,288.582,21967.045,3.7,1.0703,21749.9,228.73523262177,2.75,3.8,115.11,13.2,27.020000457763672
2022-04-26,2.4402968883514404,2.8464999198913574,0.0,3.1640000343322754,2.8320000171661377,3.1480000019073486,0.0,177671238,0.33,288.582,21967.045,3.7,1.0661,21749.9,228.73523262177,2.75,3.83,115.11,13.2,33.52000045776367
2022-04-27,2.414149284362793,2.815999984741211,0.0,2.9000000953674316,2.799999952316284,2.9000000953674316,0.0,101793224,0.33,288.582,21967.045,3.7,1.0549,21749.9,228.73523262177,2.75,3.89,115.11,13.2,31.600000381469727
2022-04-28,2.403233528137207,2.752000093460083,0.0515,2.8489999771118164,2.7190001010894775,2.8389999866485596,0.0,76454237,0.33,288.582,21967.045,3.7,1.05,21749.9,228.73523262177,2.75,3.83,115.11,13.2,29.989999771118164
2022-04-29,2.4595589637756348,2.816499948501587,0.0,2.8264999389648438,2.760999917984009,2.7899999618530273,0.0,85003314,0.33,288.582,21967.045,3.7,1.0537,21749.9,228.73523262177,2.75,3.93,115.11,13.2,33.400001525878906
2022-05-02,2.392753839492798,2.740000009536743,0.0,2.816999912261963,2.7339999675750732,2.7880001068115234,0.0,65703776,0.33,288.582,21967.045,3.7,1.0521,21749.9,228.73523262177,2.75,4.05,116.07,12.9,32.34000015258789
2022-05-03,2.464798927307129,2.822499990463257,0.0,2.8289999961853027,2.7660000324249268,2.7899999618530273,0.0,108946336,0.33,288.582,21967.045,3.7,1.0532,21749.9,228.73523262177,2.75,3.97,116.07,12.9,29.25
2022-05-04,2.420698881149292,2.7720000743865967,0.0,2.8389999866485596,2.7704999446868896,2.8380000591278076,0.0,142949453,0.33,288.582,21967.045,3.7,1.0539,21749.9,228.73523262177,2.75,4.1,116.07,12.9,25.420000076293945
2022-05-05,2.3486545085906982,2.689500093460083,0.0,2.8434998989105225,2.680000066757202,2.8429999351501465,0.0,89154121,0.33,288.582,21967.045,3.7,1.0507,21749.9,228.73523262177,2.75,4.03,116.07,12.9,31.200000762939453
2022-05-06,2.3145968914031982,2.6505000591278076,0.0,2.7244999408721924,2.6414999961853027,2.7244999408721924,0.0,59414209,0.33,288.582,21967.045,3.7,1.0572,21749.9,228.73523262177,2.75,4.18,116.07,12.9,30.190000534057617
2022-05-09,2.2704968452453613,2.5999999046325684,0.0,2.6735000610351562,2.5999999046325684,2.6410000324249268,0.0,59987141,0.33,288.582,21967.045,3.7,1.0559,21749.9,228.73523262177,2.75,4.47,116.07,12.9,34.75
2022-05-10,2.299751043319702,2.633500099182129,0.0,2.7044999599456787,2.632999897003174,2.6514999866485596,0.0,69936900,0.33,288.582,21967.045,3.7,1.0531,21749.9,228.73523262177,2.75,4.52,116.07,12.9,32.9900016784668
2022-05-11,2.351710796356201,2.693000078201294,0.0,2.7035000324249268,2.6110000610351562,2.6489999294281006,0.0,41457984,0.33,288.582,21967.045,3.7,1.0537,21749.9,228.73523262177,2.75,4.55,116.07,12.9,32.560001373291016
2022-05-12,2.317216634750366,2.6535000801086426,0.0,2.6665000915527344,2.6054999828338623,2.63100004196167,0.0,41682916,0.33,288.582,21967.045,3.7,1.0376,21749.9,228.73523262177,2.75,4.77,116.07,12.9,31.770000457763672
2022-05-13,2.382275104522705,2.7279999256134033,0.0,2.7330000400543213,2.67549991607666,2.688499927520752,0.0,57668404,0.33,288.582,21967.045,3.7,1.041,21749.9,228.73523262177,2.75,4.63,116.07,12.9,28.8700008392334
2022-05-16,2.357386827468872,2.69950008392334,0.0,2.746500015258789,2.685499906539917,2.7100000381469727,0.0,29367461,0.33,288.582,21967.045,3.7,1.042,21749.9,228.73523262177,2.75,4.71,116.07,12.9,27.469999313354492
2022-05-17,2.425938367843628,2.7780001163482666,0.0,2.7909998893737793,2.7235000133514404,2.75,0.0,39053777,0.33,288.582,21967.045,3.7,1.0532,21749.9,228.73523262177,2.75,4.6,116.07,12.9,26.100000381469727
2022-05-18,2.392753839492798,2.740000009536743,0.0,2.7985000610351562,2.7365000247955322,2.7799999713897705,0.0,26991094,0.33,288.582,21967.045,3.7,1.0494,21749.9,228.73523262177,2.75,4.84,116.07,12.9,30.959999084472656
2022-05-19,2.393190860748291,2.740499973297119,0.0,2.740499973297119,2.677999973297119,2.7219998836517334,0.0,38982446,0.33,288.582,21967.045,3.7,1.0587,21749.9,228.73523262177,2.75,4.92,116.07,12.9,29.350000381469727
2022-05-20,2.396247148513794,2.74399995803833,0.0,2.7904999256134033,2.7320001125335693,2.7795000076293945,0.0,40067111,0.33,288.582,21967.045,3.7,1.0559,21749.9,228.73523262177,2.75,4.91,116.07,12.9,29.43000030517578
2022-05-23,2.488813877105713,2.8499999046325684,0.0,2.8499999046325684,2.7685000896453857,2.7920000553131104,0.0,39476857,0.33,288.582,21967.045,3.7,1.0668,21749.9,228.73523262177,2.75,4.82,116.07,12.9,28.479999542236328
2022-05-24,2.526801347732544,2.8935000896453857,0.0,2.9135000705718994,2.812999963760376,2.812999963760376,0.0,37739786,0.33,288.582,21967.045,3.7,1.0744,21749.9,228.73523262177,2.75,4.94,116.07,12.9,29.450000762939453
2022-05-25,2.5787606239318848,2.953000068664551,0.0,2.9700000286102295,2.9000000953674316,2.938999891281128,0.0,68356040,0.33,288.582,21967.045,3.7,1.0658,21749.9,228.73523262177,2.75,4.74,116.07,12.9,28.3700008392334
2022-05-26,2.6372692584991455,3.0199999809265137,0.0,3.0199999809265137,2.9600000381469727,2.9655001163482666,0.0,58959087,0.33,288.582,21967.045,3.7,1.0725,21749.9,228.73523262177,2.75,4.38,116.07,12.9,27.5
2022-05-27,2.6547348499298096,3.0399999618530273,0.0,3.0480000972747803,2.984999895095825,3.0,0.0,56357505,0.33,288.582,21967.045,3.7,1.0709,21749.9,228.73523262177,2.75,4.19,116.07,12.9,25.719999313354492
2022-05-30,2.6879186630249023,3.078000068664551,0.0,3.078000068664551,3.0420000553131104,3.051500082015991,0.0,30528820,0.33,288.582,21967.045,3.7,1.0709,21749.9,228.73523262177,2.75,4.19,116.07,12.9,25.719999313354492
2022-05-31,2.6324660778045654,3.0144999027252197,0.0,3.072999954223633,3.00600004196167,3.049999952316284,0.0,62290966,0.33,288.582,21967.045,3.7,1.0731,21749.9,228.73523262177,2.75,4.22,116.07,12.9,26.190000534057617
2022-06-01,2.6067049503326416,2.984999895095825,0.0,3.058500051498413,2.9804999828338623,3.0355000495910645,0.0,37862150,1.21,295.072,21967.045,3.6,1.0646,21642.8,228.73523262177,3.14,4.13,117.01,12.9,25.690000534057617
2022-06-02,2.6019022464752197,2.9795000553131104,0.0,3.005000114440918,2.9614999294281006,2.999500036239624,0.0,20146792,1.21,295.072,21967.045,3.6,1.0733,21642.8,228.73523262177,3.14,4.15,117.01,12.9,24.719999313354492
2022-06-03,2.5879299640655518,2.9635000228881836,0.0,3.010999917984009,2.952500104904175,3.010999917984009,0.0,17648506,1.21,295.072,21967.045,3.6,1.0721,21642.8,228.73523262177,3.14,4.21,117.01,12.9,24.790000915527344
2022-06-06,2.6529884338378906,3.0380001068115234,0.0,3.0510001182556152,2.9855000972747803,2.995500087738037,0.0,24115794,1.21,295.072,21967.045,3.6,1.0699,21642.8,228.73523262177,3.14,4.19,117.01,12.9,25.06999969482422
2022-06-07,2.6184945106506348,2.998500108718872,0.0,3.0420000553131104,2.998500108718872,3.0195000171661377,0.0,26666950,1.21,295.072,21967.045,3.6,1.0697,21642.8,228.73523262177,3.14,4.34,117.01,12.9,24.020000457763672
2022-06-08,2.6067049503326416,2.984999895095825,0.0,3.007499933242798,2.9700000286102295,3.0,0.0,27779991,1.21,295.072,21967.045,3.6,1.074,21642.8,228.73523262177,3.14,4.34,117.01,12.9,23.959999084472656
2022-06-09,2.537716865539551,2.9059998989105225,0.0,2.9760000705718994,2.9059998989105225,2.9619998931884766,0.0,38121106,1.21,295.072,21967.045,3.6,1.0656,21642.8,228.73523262177,3.14,4.42,117.01,12.9,26.09000015258789
2022-06-10,2.357823610305786,2.700000047683716,0.0,2.9049999713897705,2.697000026702881,2.9000000953674316,0.0,85167027,1.21,295.072,21967.045,3.6,1.0521,21642.8,228.73523262177,3.14,4.51,117.01,12.9,27.75
2022-06-13,2.2796661853790283,2.6105000972747803,0.0,2.679500102996826,2.5850000381469727,2.679500102996826,0.0,78279157,1.21,295.072,21967.045,3.6,1.0436,21642.8,228.73523262177,3.14,4.87,117.01,12.9,34.02000045776367
2022-06-14,2.2905819416046143,2.622999906539917,0.0,2.6740000247955322,2.609999895095825,2.6600000858306885,0.0,38656086,1.21,295.072,21967.045,3.6,1.0416,21642.8,228.73523262177,3.14,4.9,117.01,12.9,32.689998626708984
2022-06-15,2.349527597427368,2.690500020980835,0.0,2.7255001068115234,2.6570000648498535,2.7225000858306885,0.0,94855191,1.21,295.072,21967.045,3.6,1.0388,21642.8,228.73523262177,3.14,4.82,117.01,12.9,29.6200008392334
2022-06-16,2.3014976978302,2.635499954223633,0.0,2.690000057220459,2.621000051498413,2.680999994277954,0.0,34505281,1.21,295.072,21967.045,3.6,1.0531,21642.8,228.73523262177,3.14,5.17,117.01,12.9,32.95000076293945
2022-06-17,2.3543307781219482,2.696000099182129,0.0,2.755000114440918,2.630500078201294,2.6684999465942383,0.0,109676618,1.21,295.072,21967.045,3.6,1.0473,21642.8,228.73523262177,3.14,5.15,117.01,12.9,31.1299991607666
2022-06-20,2.439910650253296,2.7939999103546143,0.0,2.81850004196167,2.680999994277954,2.698499917984009,0.0,32341832,1.21,295.072,21967.045,3.6,1.0473,21642.8,228.73523262177,3.14,5.15,117.01,12.9,31.1299991607666
2022-06-21,2.442967176437378,2.797499895095825,0.0,2.8489999771118164,2.7855000495910645,2.806999921798706,0.0,30353920,1.21,295.072,21967.045,3.6,1.0548,21642.8,228.73523262177,3.14,5.05,117.01,12.9,30.190000534057617
2022-06-22,2.449516773223877,2.805000066757202,0.0,2.825000047683716,2.7314999103546143,2.752000093460083,0.0,47764950,1.21,295.072,21967.045,3.6,1.0583,21642.8,228.73523262177,3.14,5.32,117.01,12.9,28.950000762939453
2022-06-23,2.371795892715454,2.7160000801086426,0.0,2.814500093460083,2.7035000324249268,2.7874999046325684,0.0,57389738,1.21,295.072,21967.045,3.6,1.0503,21642.8,228.73523262177,3.14,5.38,117.01,12.9,29.049999237060547
2022-06-24,2.410219669342041,2.759999990463257,0.0,2.7885000705718994,2.683000087738037,2.7239999771118164,0.0,87156498,1.21,295.072,21967.045,3.6,1.0539,21642.8,228.73523262177,3.14,5.18,117.01,12.9,27.229999542236328
2022-06-27,2.419389009475708,2.7704999446868896,0.0,2.802000045776367,2.737499952316284,2.765000104904175,0.0,24442443,1.21,295.072,21967.045,3.6,1.0601,21642.8,228.73523262177,3.14,5.11,117.01,12.9,26.950000762939453
2022-06-28,2.425501585006714,2.7774999141693115,0.0,2.820499897003174,2.7669999599456787,2.7899999618530273,0.0,25126150,1.21,295.072,21967.045,3.6,1.0534,21642.8,228.73523262177,3.14,5.26,117.01,12.9,28.360000610351562
2022-06-29,2.38926100730896,2.7360000610351562,0.0,2.7699999809265137,2.7239999771118164,2.740999937057495,0.0,27326204,1.21,295.072,21967.045,3.6,1.0477,21642.8,228.73523262177,3.14,5.62,117.01,12.9,28.15999984741211
2022-06-30,2.347344160079956,2.687999963760376,0.0,2.7079999446868896,2.635999917984009,2.700000047683716,0.0,43646497,1.21,295.072,21967.045,3.6,1.0469,21642.8,228.73523262177,3.14,5.87,117.01,12.9,28.709999084472656
2022-07-01,2.343851089477539,2.684000015258789,0.0,2.7274999618530273,2.6435000896453857,2.6640000343322754,0.0,24551788,1.68,294.94,22125.625,3.5,1.0409,21641.7,230.461208164273,2.9,5.92,117.14,12.7,26.700000762939453
2022-07-04,2.342978000640869,2.683000087738037,0.0,2.7100000381469727,2.6614999771118164,2.693000078201294,0.0,17312270,1.68,294.94,22125.625,3.5,1.0409,21641.7,230.461208164273,2.9,5.93,117.14,12.7,26.700000762939453
2022-07-05,2.2425522804260254,2.568000078201294,0.0,2.7195000648498535,2.568000078201294,2.694999933242798,0.0,58928038,1.68,294.94,22125.625,3.5,1.0254,21641.7,230.461208164273,2.9,5.99,117.14,12.7,27.540000915527344
2022-07-06,2.2054386138916016,2.5255000591278076,0.0,2.618499994277954,2.5114998817443848,2.6085000038146973,0.0,44422777,1.68,294.94,22125.625,3.5,1.0173,21641.7,230.461208164273,2.9,5.8,117.14,12.7,26.729999542236328
2022-07-07,2.2840325832366943,2.615499973297119,0.0,2.634500026702881,2.555000066757202,2.5875000953674316,0.0,42696589,1.68,294.94,22125.625,3.5,1.0159,21641.7,230.461208164273,2.9,5.5,117.14,12.7,26.079999923706055
2022-07-08,2.2818491458892822,2.61299991607666,0.0,2.6489999294281006,2.571500062942505,2.6029999256134033,0.0,28474361,1.68,294.94,22125.625,3.5,1.0178,21641.7,230.461208164273,2.9,5.36,117.14,12.7,24.639999389648438
2022-07-11,2.2355661392211914,2.559999942779541,0.0,2.5969998836517334,2.5445001125335693,2.559999942779541,0.0,21586311,1.68,294.94,22125.625,3.5,1.0088,21641.7,230.461208164273,2.9,5.44,117.14,12.7,26.170000076293945
2022-07-12,2.1539154052734375,2.4665000438690186,0.0,2.5434999465942383,2.4000000953674316,2.5374999046325684,0.0,85978617,1.68,294.94,22125.625,3.5,1.0069,21641.7,230.461208164273,2.9,5.43,117.14,12.7,27.290000915527344
2022-07-13,2.1364500522613525,2.446500062942505,0.0,2.4800000190734863,2.4075000286102295,2.4679999351501465,0.0,41456057,1.68,294.94,22125.625,3.5,1.0081,21641.7,230.461208164273,2.9,5.47,117.14,12.7,26.81999969482422
2022-07-14,2.041264057159424,2.3375000953674316,0.0,2.444000005722046,2.3264999389648438,2.421999931335449,0.0,50660286,1.68,294.94,22125.625,3.5,1.0028,21641.7,230.461208164273,2.9,5.53,117.14,12.7,26.399999618530273
2022-07-15,2.1006460189819336,2.4054999351501465,0.0,2.4149999618530273,2.3239998817443848,2.3445000648498535,0.0,48322946,1.68,294.94,22125.625,3.5,1.0089,21641.7,230.461208164273,2.9,5.39,117.14,12.7,24.229999542236328
2022-07-18,2.1063225269317627,2.4119999408721924,0.0,2.4619998931884766,2.3994998931884766,2.427999973297119,0.0,47468140,1.68,294.94,22125.625,3.5,1.016,21641.7,230.461208164273,2.9,5.25,117.14,12.7,25.299999237060547
2022-07-19,2.1940860748291016,2.512500047683716,0.0,2.5264999866485596,2.3970000743865967,2.4014999866485596,0.0,49368883,1.68,294.94,22125.625,3.5,1.0238,21641.7,230.461208164273,2.9,5.1,117.14,12.7,24.5
2022-07-20,2.1491122245788574,2.4609999656677246,0.0,2.553999900817871,2.4130001068115234,2.5399999618530273,0.0,41377909,1.68,294.94,22125.625,3.5,1.0217,21641.7,230.461208164273,2.9,4.9,117.14,12.7,23.8799991607666
2022-07-21,2.1425631046295166,2.4535000324249268,0.0,2.5190000534057617,2.4089999198913574,2.436000108718872,0.0,55393812,1.68,294.94,22125.625,3.5,1.0197,21641.7,230.461208164273,2.9,4.99,117.14,12.7,23.110000610351562
2022-07-22,2.1246607303619385,2.433000087738037,0.0,2.5169999599456787,2.42549991607666,2.4549999237060547,0.0,42244188,1.68,294.94,22125.625,3.5,1.0225,21641.7,230.461208164273,2.9,4.96,117.14,12.7,23.030000686645508
2022-07-25,2.1443095207214355,2.4554998874664307,0.0,2.4730000495910645,2.4170000553131104,2.428499937057495,0.0,36323856,1.68,294.94,22125.625,3.5,1.0211,21641.7,230.461208164273,2.9,4.95,117.14,12.7,23.360000610351562
2022-07-26,2.1285905838012695,2.4375,0.0,2.4514999389648438,2.4144999980926514,2.430000066757202,0.0,21515917,1.68,294.94,22125.625,3.5,1.0116,21641.7,230.461208164273,2.9,5.06,117.14,12.7,24.690000534057617
2022-07-27,2.1731276512145996,2.4885001182556152,0.0,2.490000009536743,2.444000005722046,2.4519999027252197,0.0,24352723,1.68,294.94,22125.625,3.5,1.0108,21641.7,230.461208164273,2.9,5.07,117.14,12.7,23.239999771118164
2022-07-28,2.1211678981781006,2.428999900817871,0.0,2.492000102996826,2.384500026702881,2.489500045776367,0.0,64521541,1.68,294.94,22125.625,3.5,1.0163,21641.7,230.461208164273,2.9,4.98,117.14,12.7,22.329999923706055
2022-07-29,2.1307740211486816,2.440000057220459,0.0,2.447999954223633,2.371000051498413,2.427000045776367,0.0,64229050,1.68,294.94,22125.625,3.5,1.0202,21641.7,230.461208164273,2.9,4.77,117.14,12.7,21.329999923706055
